,fitness,weeks,density,RMSE_drive_A,RMSE_drive_B,RMSE_female_A,RMSE_female_B,combined_weight
22,0.7,5,7,0.613691959576714,0.613635501003527,285.702843539836,285.55347270045,5.46122564031847
23,0.7,5,7.5,0.599343217306266,0.599670173163588,289.97320778299,289.327428531255,5.45097986327939
24,0.7,5,8,0.59192214717391,0.592175814014127,308.539607996236,308.518735535618,5.62855827813639
25,0.7,5,8.5,0.575256983911414,0.575566534589972,333.869781085885,338.283752116838,5.86604387138135
26,0.7,5,9,0.555290951282142,0.555787246563248,346.789194493374,349.374031590166,5.92093569736046
27,0.7,5,9.5,0.581174834622102,0.581347046904143,330.274501674544,334.342405252674,5.84723539952074
28,0.7,5,10,0.57294205943461,0.573241061522256,354.187542645482,359.449653729087,6.08360105823942
29,0.7,5.5,6,0.641645328587935,0.641317684755619,238.899563939893,235.776970829928,5.04026030009167
30,0.7,5.5,6.5,0.623738621109141,0.62372090045231,252.441373834929,251.92395048221,5.13468587352603
31,0.7,5.5,7,0.607978719658263,0.608257250718368,264.871716471314,269.94307094765,5.24173718392172
32,0.7,5.5,7.5,0.611784047074845,0.611741104503084,280.653058363425,282.249519838637,5.40855968639011
33,0.7,5.5,8,0.599810111840286,0.599992084856542,293.464896739586,296.194154636818,5.5093417675063
34,0.7,5.5,8.5,0.583179088599963,0.583452374958533,303.565762874859,306.468542094474,5.55716415685107
35,0.7,5.5,9,0.58191660244,0.582392223147168,307.76883757612,311.444701020228,5.60288721149909
36,0.7,5.5,9.5,0.597808150576727,0.597953034308061,301.690559756568,303.492195152042,5.58622714361241
37,0.7,5.5,10,0.574858371079559,0.575066495678634,324.363681330556,326.72290775556,5.74917892353983
38,0.7,6,6,0.637683497585965,0.637472072484173,233.264358106797,230.01784742628,4.96316616978856
39,0.7,6,6.5,0.625229149151639,0.625297872568288,245.263928855018,248.841778863068,5.08498027379711
40,0.7,6,7,0.625147891925497,0.625036173858032,266.304375580478,269.271990555694,5.31052899919943
41,0.7,6,7.5,0.598663333878759,0.59873478856582,272.260875875011,274.916945347044,5.27296337647282
42,0.7,6,8,0.588645874193142,0.589024071507878,296.813534637849,300.002041920123,5.50615685755423
43,0.7,6,8.5,0.589472655340789,0.589708912659476,288.691677813117,294.272255165123,5.43370991333052
44,0.7,6,9,0.585640462894442,0.585502291531002,296.217484988541,297.374415355606,5.47589613280439
45,0.7,6,9.5,0.588902790507562,0.589286753419207,301.242863714538,306.1143531866,5.56483405271334
46,0.7,6,10,0.523376578780602,0.523630278669415,344.068777913044,352.255090047593,5.79998577349729
47,0.7,6.5,6,0.629631269756668,0.629474976964596,227.715771117018,230.04739071206,4.90295724117664
48,0.7,6.5,6.5,0.618047843574272,0.617944597525117,242.730429066465,243.539136554784,5.01418373347082
49,0.7,6.5,7,0.613419127562513,0.61352231970903,245.789108411218,251.074368966475,5.05514501403056
50,0.7,6.5,7.5,0.598723585941836,0.598778874064571,262.472576431196,264.08377804903,5.16054635268128
51,0.7,6.5,8,0.590496182128798,0.590380141909261,278.310298423826,281.257017467868,5.30903005554999
52,0.7,6.5,8.5,0.560109219480408,0.56047201663522,301.661413480625,307.289125901445,5.46355947923071
53,0.7,6.5,9,0.57944078265121,0.579866622596919,297.733282467818,302.299902127678,5.48877446082928
54,0.7,6.5,9.5,0.557689447674835,0.558172399635852,312.60525253411,317.491909567305,5.56984650260187
55,0.7,6.5,10,0.547780249698429,0.548052508322384,320.657199777141,327.621299747357,5.63099360069457
56,0.7,7,6,0.626228916372147,0.626374086209129,219.43151679545,221.834299534424,4.80053172201048
57,0.7,7,6.5,0.61249553678688,0.61251033776399,236.55668861991,240.890454037322,4.9454159923957
58,0.7,7,7,0.600005921667727,0.600224303659717,250.414801063037,254.966742833151,5.05052209422878
59,0.7,7,7.5,0.586924540009329,0.58683181513053,256.333661811119,257.86898429533,5.04777662598033
60,0.7,7,8,0.589168869848339,0.589452642052153,269.042935506412,273.202709030405,5.21033710950182
61,0.7,7,8.5,0.587896125698297,0.588166942349447,280.176919491466,282.639001464963,5.31751132814799
62,0.7,7,9,0.577065612140691,0.577419028029346,286.139080241548,291.314933797035,5.35643065148786
63,0.7,7,9.5,0.561044486640268,0.561426243228772,303.10889853019,305.614344628816,5.46561482279738
64,0.7,7,10,0.56454949726112,0.564611474410481,306.013779638031,309.555014060336,5.51584835199679
65,0.7,7.5,6,0.605830735746801,0.605811391261203,223.893678993521,229.820084727211,4.79055857265865
66,0.7,7.5,6.5,0.60374644167044,0.60376919898497,239.984089516858,246.771625800834,4.96304049825735
67,0.7,7.5,7,0.587993707528277,0.588295100252215,251.909304154096,255.367913738859,5.01502193992519
68,0.7,7.5,7.5,0.580732237050011,0.581042263136388,256.478969755325,263.102778630732,5.05474862301192
69,0.7,7.5,8,0.577752584810505,0.577967470227816,275.748152888169,281.023918832786,5.24595938868351
70,0.7,7.5,8.5,0.563815821098059,0.564190434392658,281.911600395505,289.836928495642,5.27499851477462
71,0.7,7.5,9,0.543513846709222,0.543913149593057,291.298440345459,297.94639083345,5.29281563547291
72,0.7,7.5,9.5,0.539853217197736,0.54009170974183,303.435747298177,309.066385247508,5.40531365113233
73,0.7,7.5,10,0.546058475003775,0.546441289893811,301.422467743607,306.09492239895,5.40200271743943
74,0.7,8,6,0.610591578444013,0.610496979547743,216.040074173509,223.156520019624,4.72951677503776
75,0.7,8,6.5,0.582865774924173,0.582887167097676,237.246392467153,245.88011618027,4.863649604154
76,0.7,8,7,0.57519179980142,0.575535833943741,253.013515534183,256.687846253474,4.97944266132806
77,0.7,8,7.5,0.575600974309497,0.575891639443791,246.067666367595,251.951594767614,4.91738818137552
78,0.7,8,8,0.552563721385526,0.552827169861686,282.275442908595,287.491178661903,5.22071283257399
79,0.7,8,8.5,0.541340522428102,0.541556480580157,284.904630493374,289.552494148562,5.20327930411378
80,0.7,8,9,0.538666991626428,0.538765439246722,299.873559588983,306.596796603211,5.36771460724318
81,0.7,8,9.5,0.559377206992343,0.559527927140915,288.299816930243,293.505093188786,5.31220808476595
82,0.7,8,10,0.550587677091798,0.550896508699096,288.722695939828,293.486944518582,5.28109427926058
83,0.75,4,6,0.650018047172736,0.649445863292307,269.246253771979,262.371208776068,5.38207469442992
84,0.75,4,6.5,0.644478441427754,0.644482319578707,272.6544699919,271.69009447675,5.43204478376525
85,0.75,4,7,0.637200705506079,0.636692695621759,292.812168265525,291.251653020808,5.61991271866431
86,0.75,4,7.5,0.614865900976837,0.614914847373788,307.5776019691,305.589547675131,5.69439376707958
87,0.75,4,8,0.610454950773176,0.61080774454483,328.503012593384,329.679325120369,5.92404460125234
88,0.75,4,8.5,0.600632087838555,0.600781505907531,337.665290009598,335.9121652466,5.96983054301554
89,0.75,4,9,0.550001904435774,0.550119630812005,377.597803516024,379.604454132692,6.2329789591455
90,0.75,4,9.5,0.569882750108652,0.570157909596554,375.081162272091,377.042205202616,6.28151753407763
91,0.75,4,10,0.573780551573232,0.573979394179198,383.238735980117,384.590980913321,6.3818961030184
92,0.75,4.5,6,0.662256583730652,0.661624134969948,242.670290039624,240.528220137147,5.16501643923756
93,0.75,4.5,6.5,0.638841465302627,0.63853883150709,263.849770261404,259.834330843777,5.29689307956072
94,0.75,4.5,7,0.62608688779166,0.626134211941404,272.008948938779,268.535992321351,5.3408813900681
95,0.75,4.5,7.5,0.628625759060167,0.628201195294664,292.176033074284,289.48536584315,5.57409094580533
96,0.75,4.5,8,0.623652396425772,0.623778560921929,298.586196117555,300.130333976543,5.64962133764604
97,0.75,4.5,8.5,0.592065991580483,0.592180883266901,322.26035966004,321.53438565458,5.77464649635824
98,0.75,4.5,9,0.580097603682564,0.579865257156864,338.549453547414,337.510058659326,5.90426514301493
99,0.75,4.5,9.5,0.600645003377273,0.600667125812566,328.15557292661,331.644717024413,5.89499510790872
100,0.75,4.5,10,0.589921797415929,0.590001622553389,332.970155366191,332.048480928161,5.88216630217236
101,0.75,5,6,0.658941548383618,0.658663987556235,234.194256777801,231.256914136855,5.05611944750546
102,0.75,5,6.5,0.643894142484925,0.643443541806875,249.995247740502,245.578107422027,5.16250041169253
103,0.75,5,7,0.646705446770018,0.646409450423037,257.115151179366,249.986405288453,5.23616165023072
104,0.75,5,7.5,0.627499009249059,0.627385061398631,283.863933470658,281.828117577668,5.48331609623505
105,0.75,5,8,0.626498678566404,0.62663722020235,280.683327985843,280.758796008441,5.45700110308318
106,0.75,5,8.5,0.607052137239985,0.607021698534263,307.401004738154,308.600654112492,5.68017592353375
107,0.75,5,9,0.61009655025696,0.610156500593424,307.727866845827,309.729982931193,5.7000051433304
108,0.75,5,9.5,0.602066013342572,0.602060537760291,319.191537108056,320.532260038922,5.79061738087786
109,0.75,5,10,0.582565232650058,0.582651969663361,332.448319437517,332.683137115672,5.85480617150437
110,0.75,5.5,6,0.645637680275528,0.645292882646833,230.652973072587,230.412959900744,4.98150989231446
111,0.75,5.5,6.5,0.658890879767684,0.658248638985087,228.268732700744,228.577578873153,5.00860736234653
112,0.75,5.5,7,0.638106200787125,0.637926498150786,242.703859987079,243.271009187036,5.08903680802182
113,0.75,5.5,7.5,0.636851909639197,0.636528470208026,262.076266736388,261.934636790156,5.29142484184227
114,0.75,5.5,8,0.614437031931933,0.614445040341247,278.336511130132,279.395847573418,5.39052963674167
115,0.75,5.5,8.5,0.622805085598017,0.622789589127597,280.785100263684,281.109263337007,5.4450883033846
116,0.75,5.5,9,0.604308312851185,0.604487103077336,296.881509845044,300.516077120238,5.56883335113086
117,0.75,5.5,9.5,0.577379573021057,0.577516995115838,306.817176293527,311.495617654287,5.58009429194361
118,0.75,5.5,10,0.574883323155957,0.57474674701608,325.817385451793,329.098196770661,5.76959969047152
119,0.75,6,6,0.660594617378095,0.659966059019116,213.607088920242,209.84721710907,4.83254576873458
120,0.75,6,6.5,0.649027956817246,0.648619575604283,236.305077623757,231.138456591291,5.02864189748494
121,0.75,6,7,0.633216629418357,0.633289865444469,242.73981359676,242.062472905618,5.06431693091568
122,0.75,6,7.5,0.634793384670039,0.634612445486199,249.666799147774,251.720982781531,5.1606208787191
123,0.75,6,8,0.607038443973368,0.607044628055075,272.22738149302,272.466920793787,5.29104206859669
124,0.75,6,8.5,0.614277309305958,0.614341480366991,280.245735643398,281.829031140497,5.41377165522302
125,0.75,6,9,0.583709249110079,0.583618652112374,296.568459655748,298.088126148167,5.47445436550563
126,0.75,6,9.5,0.580807957811107,0.580968469335549,299.233203007856,298.711311000367,5.48158360405391
127,0.75,6,10,0.590895634900825,0.591018237474042,305.013735805144,308.967204699638,5.60799536246938
128,0.75,6.5,6,0.646428386051998,0.646229373500126,208.189144651001,206.697594571593,4.73272832844788
129,0.75,6.5,6.5,0.642721349352773,0.642459448913585,224.623010787006,222.032596507377,4.89166721014883
130,0.75,6.5,7,0.618648157572387,0.618648811746714,247.222987332181,246.485150878259,5.05710521685693
131,0.75,6.5,7.5,0.612018316230025,0.611835423719418,251.736624695049,254.521698549065,5.10025422418282
132,0.75,6.5,8,0.60657585754623,0.606719043033104,253.474008267123,256.390772015593,5.09977467104236
133,0.75,6.5,8.5,0.584602058478038,0.584620738542531,275.657466785224,278.242436742394,5.25581141574084
134,0.75,6.5,9,0.593122100419358,0.593394720652321,282.834171518997,286.765791724641,5.3746418030383
135,0.75,6.5,9.5,0.563065781140779,0.563314847492536,300.789438827532,302.072881163258,5.44098340610904
136,0.75,6.5,10,0.582718807071324,0.582830066872848,298.916809062848,303.117192189018,5.51157680556938
137,0.75,7,6,0.627606661772281,0.627406298548552,218.8742482688,221.553703691769,4.80059179884507
138,0.75,7,6.5,0.631488388602341,0.631435845703976,223.094512367466,225.799039206527,4.86189497699587
139,0.75,7,7,0.619554922930334,0.619602460413363,235.562633127874,239.761911772234,4.96085382023126
140,0.75,7,7.5,0.621971106922419,0.621995112349154,250.569660188044,254.504144528043,5.13232589996295
141,0.75,7,8,0.581545993585601,0.581566952256556,269.646864422901,272.310396948984,5.17898883248792
142,0.75,7,8.5,0.597614140668713,0.59784032019063,271.776329409005,274.194321819859,5.26264022382977
143,0.75,7,9,0.593855559247512,0.593959328862416,277.341502909764,278.653311535235,5.30262804478512
144,0.75,7,9.5,0.590728468782581,0.590644604777435,275.584956777469,280.889192153496,5.29333949598108
145,0.75,7,10,0.563379574284405,0.56351266612419,308.800757041746,313.402281534195,5.5478177778177
146,0.75,7.5,6,0.630292836537377,0.630245595960191,216.579064889024,219.816789044907,4.78920339802688
147,0.75,7.5,6.5,0.629111284374192,0.628937556658413,227.346583185661,229.405745257634,4.89539486303546
148,0.75,7.5,7,0.602747186031871,0.602818654798062,242.413266138048,245.41903240051,4.96480969435541
149,0.75,7.5,7.5,0.604634226429887,0.604645710726671,239.667831447776,239.970434707638,4.92692583005176
150,0.75,7.5,8,0.584801845708407,0.584932447259875,263.171663867828,265.95394408262,5.12163899555888
151,0.75,7.5,8.5,0.590986913558223,0.59110535453499,269.924658582304,274.295035795153,5.22775869112997
152,0.75,7.5,9,0.567822101582721,0.567719652104111,278.353395602959,283.13965384913,5.23312338353446
153,0.75,7.5,9.5,0.556407183300342,0.556744057925804,299.924504039874,304.82173269851,5.42635444028592
154,0.75,7.5,10,0.561051802241334,0.561395394510649,294.015985448615,298.689804232963,5.37839615964855
155,0.75,8,6,0.625670154416837,0.625653229608385,216.970799391177,224.317657271209,4.79870794526414
156,0.75,8,6.5,0.611306689905308,0.610970740957539,223.900921360482,226.912032437787,4.79475441847069
157,0.75,8,7,0.583625974213983,0.583848122679747,243.007167682274,247.472262841013,4.90663601180489
158,0.75,8,7.5,0.598768216294451,0.598564924370295,241.73027355952,245.429990049783,4.94548676909122
159,0.75,8,8,0.58185438877253,0.582166000474874,263.684745862514,267.28869612904,5.12088859761302
160,0.75,8,8.5,0.566719777715686,0.566950265018013,274.37371663966,277.160089126966,5.17500893496121
161,0.75,8,9,0.56990775147985,0.570112042265943,277.934116415724,284.305420690208,5.24590940669647
162,0.75,8,9.5,0.546041266453744,0.546112534817222,285.15888973348,289.656836085361,5.22290324366251
163,0.75,8,10,0.536963289290771,0.537016906419128,304.290502447219,311.308111015632,5.41095376478487
164,0.8,4,6,0.667396349579591,0.666863926095829,244.869130380491,235.959457010824,5.17123287941444
165,0.8,4,6.5,0.663377561644046,0.663013500835857,261.08008912486,255.39743732477,5.35102697047197
166,0.8,4,7,0.652555647556639,0.652213250770556,281.244947367704,277.607421548928,5.54112806420132
167,0.8,4,7.5,0.636215428959828,0.63594593632335,287.527889126237,287.254464663657,5.56609348215223
168,0.8,4,8,0.626949587082638,0.626751940185661,319.142498396237,317.56407816383,5.86856048773098
169,0.8,4,8.5,0.618371396533175,0.618201441406323,324.213002173087,322.495376697102,5.89039725473676
170,0.8,4,9,0.602901484946667,0.603026973788643,338.03176060397,337.883282458918,5.99137012054738
171,0.8,4,9.5,0.599292940848067,0.599278271250461,346.854958060902,346.681466723515,6.07345656726908
172,0.8,4,10,0.581227752441708,0.581262612635502,363.880474498165,361.028681042359,6.17543595099733
173,0.8,4.5,6,0.666415104671193,0.666012207314752,233.876942431447,232.486170052729,5.08956320426736
174,0.8,4.5,6.5,0.668008334895513,0.667239394396965,241.714158326623,234.567400765676,5.14848771488681
175,0.8,4.5,7,0.658134309748456,0.657604126204189,254.125205228127,250.510829467995,5.26627870014128
176,0.8,4.5,7.5,0.642493316787875,0.642242560411174,270.003133025767,268.800531680269,5.39371924491684
177,0.8,4.5,8,0.641556871058695,0.641340816054886,272.983502627312,267.563892617528,5.39929787162223
178,0.8,4.5,8.5,0.63534889520883,0.635096209437016,286.961809270246,289.030425627005,5.56965161925368
179,0.8,4.5,9,0.621448118141052,0.621557507463696,299.423411168745,298.376814007395,5.63590824841066
180,0.8,4.5,9.5,0.608524624517101,0.608512496425438,315.505590197658,314.077413875114,5.75967247301421
181,0.8,4.5,10,0.623228608178076,0.623087843452902,309.27044632365,308.749387691208,5.75260431670592
182,0.8,5,6,0.666329476725068,0.665644666309229,228.848730704699,221.789171658121,5.00233068872113
183,0.8,5,6.5,0.651701770887678,0.651482283191022,237.894032817191,235.379992499654,5.07129566681602
184,0.8,5,7,0.663575388226911,0.663077360103579,246.636208586642,243.658111990442,5.20894243841692
185,0.8,5,7.5,0.643472383990135,0.643166014834692,261.391355778064,259.251860462068,5.29817538279531
186,0.8,5,8,0.634650515924872,0.634371767013963,278.787797960686,277.048938264876,5.4565820581044
187,0.8,5,8.5,0.63453446399474,0.634382972851341,284.120590699082,282.133196792414,5.51319246910255
188,0.8,5,9,0.619590393343494,0.619451257322601,290.256318627546,289.717000897941,5.53112323280453
189,0.8,5,9.5,0.628038569669127,0.627619726971702,295.646715472107,294.378446776065,5.61763447017711
190,0.8,5,10,0.611254336152085,0.611091990339747,306.81376315605,308.294519175003,5.69113212444712
191,0.8,5.5,6,0.672037063858722,0.671185940248675,218.472884658896,212.312045622804,4.91559037481038
192,0.8,5.5,6.5,0.656783198439356,0.656183265431936,226.471940724341,224.375227189148,4.96766264653961
193,0.8,5.5,7,0.652721294661768,0.652255981657346,242.898816606785,243.909599625006,5.14891953139653
194,0.8,5.5,7.5,0.642766393093865,0.642556636265015,248.347987804192,247.660969297219,5.16140348520966
195,0.8,5.5,8,0.633185523596827,0.632912949990578,261.7165298505,262.05428856374,5.27625314296862
196,0.8,5.5,8.5,0.63712055822546,0.63690083293117,266.445039396279,265.417949600012,5.33540145809655
197,0.8,5.5,9,0.61721024083641,0.616841513673647,275.517528320905,276.401075872967,5.36866729543952
198,0.8,5.5,9.5,0.62943346329296,0.629225628448379,276.692093631258,278.984813882359,5.43631939027619
199,0.8,5.5,10,0.625478631653682,0.625365968993995,283.343717388517,284.199047537641,5.48598802485133
200,0.8,6,6,0.67049479424364,0.669921353603747,210.636470317511,205.370342095158,4.82968866845388
201,0.8,6,6.5,0.660297551944277,0.659758876361639,221.129495908554,219.314167326156,4.92447238475876
202,0.8,6,7,0.644723955157861,0.644440884402677,235.035187059157,234.090203137323,5.0220387341737
203,0.8,6,7.5,0.644283709270506,0.64405790101028,248.980509561162,247.602632531,5.17023293526728
204,0.8,6,8,0.644741207559981,0.644369862707795,249.205133146669,248.45708518303,5.17765360937025
205,0.8,6,8.5,0.625697129677824,0.625464356229784,270.057699967479,272.135278265814,5.34840709199251
206,0.8,6,9,0.617074163006655,0.617167372812485,284.613547343478,283.417237606067,5.45672906289543
207,0.8,6,9.5,0.60583509897027,0.60584910133531,289.225307682384,289.586522664782,5.47261816097747
208,0.8,6,10,0.605820521463676,0.60565128577466,289.332497462715,292.002363512624,5.48621031454661
209,0.8,6.5,6,0.660280215649516,0.65972494580083,206.760244872232,204.820289135731,4.76688387738885
210,0.8,6.5,6.5,0.646895433980608,0.646388632008436,218.496211747201,216.255409416824,4.84223289762518
211,0.8,6.5,7,0.631282095601118,0.630830718706591,226.884813201428,227.305163603131,4.88901303234397
212,0.8,6.5,7.5,0.637736046243412,0.637423189055838,238.224703966869,238.925347311465,5.03923333277883
213,0.8,6.5,8,0.629226993973658,0.629123108571873,248.306133572122,246.532083028252,5.10338269742113
214,0.8,6.5,8.5,0.625938625643294,0.625850922642057,253.521393303037,254.746270697163,5.16442356035958
215,0.8,6.5,9,0.613496429983316,0.613390451622609,266.502426936318,263.559441444673,5.23534517865204
216,0.8,6.5,9.5,0.600943406018573,0.600957889532655,276.184182812399,275.099875858835,5.30359317808403
217,0.8,6.5,10,0.603098848721219,0.60329300955651,274.761687044466,276.49142011155,5.31228498417714
218,0.8,7,6,0.645627426495576,0.645340818295085,218.519482632717,221.190166268092,4.86535392105839
219,0.8,7,6.5,0.63662962432527,0.636401509063645,218.051028868861,219.943569613255,4.82165471338178
220,0.8,7,7,0.625076435302243,0.624912643564387,236.022505500122,239.603519212342,4.98312743860868
221,0.8,7,7.5,0.624193548403762,0.624131452657184,239.223297834809,242.424060938212,5.01276300740853
222,0.8,7,8,0.635866484908663,0.635302027465327,235.18703361196,230.807316069267,4.97023385712407
223,0.8,7,8.5,0.614126375123081,0.614255420798383,252.551378775426,252.214815416858,5.10044873207412
224,0.8,7,9,0.598660065687662,0.598786235497221,271.825158152514,273.16272582717,5.26097449185259
225,0.8,7,9.5,0.588948958345359,0.589055157002843,279.477576688708,284.067134217504,5.32540935111781
226,0.8,7,10,0.596673104570766,0.596590472607463,283.817426007254,283.860000427106,5.37664934303395
227,0.8,7.5,6,0.644913633945304,0.644457643218768,206.873294585407,204.640306548249,4.70797212066561
228,0.8,7.5,6.5,0.624245829773918,0.623999299787053,226.484189775691,227.419130657148,4.86101050443643
229,0.8,7.5,7,0.6353054283778,0.635084511816131,227.044191545636,227.110832889681,4.90459769722644
230,0.8,7.5,7.5,0.616292262253331,0.61639981488001,242.851448471275,242.324672890497,5.00177915611605
231,0.8,7.5,8,0.587745298646465,0.587754852117981,246.025015862795,251.466214539584,4.96032223119528
232,0.8,7.5,8.5,0.604768991000454,0.60480098127635,260.224690934267,265.728637916669,5.18069897129793
233,0.8,7.5,9,0.593181305782957,0.593156997474148,269.995740414702,272.301690954839,5.22517413468805
234,0.8,7.5,9.5,0.564031848445387,0.5641250454177,281.949807399283,284.108051697109,5.24365825442704
235,0.8,7.5,10,0.570642496406684,0.570903158050085,286.725190948008,291.603312845535,5.33645586405899
236,0.8,8,6,0.63226794649693,0.632277076526955,209.770784957773,216.636209410001,4.74272192900989
237,0.8,8,6.5,0.611653010547266,0.611495056663318,224.492289154636,225.594286531095,4.79226239578319
238,0.8,8,7,0.622922032878209,0.622868117651303,226.683342758429,230.570135366116,4.87489616085186
239,0.8,8,7.5,0.610810079203179,0.610652632320171,230.796060914189,231.640121445188,4.85639689692613
240,0.8,8,8,0.590711045731934,0.590926231753502,260.126651943881,263.218497543327,5.11286889378427
241,0.8,8,8.5,0.601826691665038,0.601965750090207,256.919637868661,259.062051106991,5.11491920095157
242,0.8,8,9,0.57835874311025,0.578494898144381,270.992338623416,274.762027359998,5.18786050763311
243,0.8,8,9.5,0.573974339536168,0.574022715770528,272.901099420732,280.62087501173,5.21371997385408
244,0.8,8,10,0.555671097232533,0.55574935449312,285.002726096127,289.818918001631,5.25977081538131
245,0.85,4,6,0.687742725221228,0.686633479820627,243.736761584636,233.131501745729,5.22608481179667
246,0.85,4,6.5,0.670708339007421,0.670174183477373,250.708731797649,244.857253828689,5.26459780762365
247,0.85,4,7,0.672778174471294,0.671978843842442,257.254620009667,254.179858748342,5.35885707681769
248,0.85,4,7.5,0.663495227033574,0.663031746296961,279.826264664945,276.453615847423,5.56868160757749
249,0.85,4,8,0.665130383481336,0.664642804873468,278.234125634024,271.547431821048,5.53909441151739
250,0.85,4,8.5,0.6590652834376,0.658687778884512,290.638413610856,283.953496371507,5.6514995991774
251,0.85,4,9,0.645421812575408,0.644989102408306,299.357933520202,293.725330960046,5.7002655888416
252,0.85,4,9.5,0.630608893262578,0.630246641923758,324.392584226102,320.181454248755,5.9248866694644
253,0.85,4,10,0.604693382788425,0.604678685943685,345.757218329638,346.406319146854,6.08668061350044
254,0.85,4.5,6,0.686446779000789,0.685706071112525,220.982515792048,214.417135541482,4.99598971309126
255,0.85,4.5,6.5,0.681181603888452,0.680674769799834,233.975206936453,223.917781632057,5.09869448490142
256,0.85,4.5,7,0.678043253379849,0.677326583801866,245.136541342482,237.287219609858,5.2203664975015
257,0.85,4.5,7.5,0.666721581566815,0.666330711598519,256.670192512753,249.583961497305,5.30783121993055
258,0.85,4.5,8,0.659169714136286,0.658714796192637,268.359034120851,261.88884096246,5.4098299897904
259,0.85,4.5,8.5,0.645273109887152,0.64492930123926,280.172086039685,275.043135793052,5.49330876460616
260,0.85,4.5,9,0.646824595898185,0.646606679685512,278.516621356841,274.991580629326,5.49032417621312
261,0.85,4.5,9.5,0.640093084529026,0.639904432584728,288.046497401111,284.480407748241,5.56842536125829
262,0.85,4.5,10,0.638516720187845,0.638154518347214,302.107761637594,297.694701168977,5.71080264780159
263,0.85,5,6,0.686789254188277,0.685976438761704,213.400012159205,203.521894696222,4.89601231845661
264,0.85,5,6.5,0.680444286006696,0.679515559576958,232.848862441713,225.267273486319,5.09653827790205
265,0.85,5,7,0.675367307777599,0.674566520449414,227.492446058589,223.466301121866,5.0386929088482
266,0.85,5,7.5,0.674636891959038,0.673873917923358,234.826342372369,232.549734011272,5.12572390494018
267,0.85,5,8,0.660388125819456,0.659741705412413,250.17088045214,249.18477396436,5.24612150657207
268,0.85,5,8.5,0.65863397323753,0.658177272424899,264.616157097593,262.096697107627,5.38888976958168
269,0.85,5,9,0.652448703479837,0.651747121034178,275.501649331859,272.975940829145,5.48354020679564
270,0.85,5,9.5,0.635506941118598,0.635444437176362,283.369786291852,283.977263868053,5.52330337609649
271,0.85,5,10,0.633337007483228,0.633100976379217,294.764547875048,294.516415847291,5.63426799415408
272,0.85,5.5,6,0.67897873323618,0.67818355557744,214.237924063676,205.145038331375,4.8797130918594
273,0.85,5.5,6.5,0.685562918918441,0.684676445561971,217.072142606209,208.734391925713,4.93981615546088
274,0.85,5.5,7,0.675564705530938,0.674723079978722,224.540925491573,218.331528920035,4.99503056345041
275,0.85,5.5,7.5,0.672862585343096,0.672110568815275,230.998513364708,225.130047513663,5.0572384391067
276,0.85,5.5,8,0.643922015811995,0.643660884851766,259.634752882672,256.745543144628,5.27664558337802
277,0.85,5.5,8.5,0.635697472861344,0.635445301407516,253.602129366111,250.953829945006,5.18075182655086
278,0.85,5.5,9,0.638983392849826,0.638690690569113,263.070362791642,262.98082957284,5.31076380216704
279,0.85,5.5,9.5,0.64375134235847,0.643491892264937,268.847614475702,269.906844396765,5.39846770310971
280,0.85,5.5,10,0.623120836365203,0.622848200102963,287.806667216498,286.855953759534,5.51533936249551
281,0.85,6,6,0.67108045467813,0.670299111367162,211.989772123124,210.531592855764,4.86745543781894
282,0.85,6,6.5,0.659659760939989,0.659123393957115,224.774410102971,218.191294673578,4.93532125945975
283,0.85,6,7,0.651310625249263,0.650752290464893,225.507662986916,222.70321510767,4.9323797790675
284,0.85,6,7.5,0.663534372875298,0.662896235162103,230.71578011926,224.114438238161,5.01466082022723
285,0.85,6,8,0.646127203334285,0.645756025642216,239.865621620466,236.645270385187,5.06729826028339
286,0.85,6,8.5,0.645167141983189,0.644816327369766,257.339091977267,255.047554097379,5.25950181600022
287,0.85,6,9,0.633376719853791,0.633181194537378,266.078820241272,267.64486875264,5.33155734348178
288,0.85,6,9.5,0.647354067410207,0.646715828905666,256.264781494919,254.209052570448,5.25689521715316
289,0.85,6,10,0.624154418144124,0.623989992126644,273.47876468343,274.918912435348,5.37643276295422
290,0.85,6.5,6,0.670359264029759,0.669732140120706,199.409655786028,195.376111282122,4.71340963019491
291,0.85,6.5,6.5,0.664043746947393,0.663299393571431,220.524960613284,218.997671632902,4.93339539184577
292,0.85,6.5,7,0.650673259522279,0.650191553727624,218.104362268315,217.440203389107,4.86119849027329
293,0.85,6.5,7.5,0.637407821130923,0.637075156751656,234.994161499378,235.049842798822,4.99910592576086
294,0.85,6.5,8,0.635506320309526,0.635442298745206,253.322622141018,254.73098635685,5.19987189621184
295,0.85,6.5,8.5,0.64138336268855,0.641224905456786,245.80138118155,244.503701374147,5.12503582113045
296,0.85,6.5,9,0.629606253059626,0.62938067843361,255.940969586041,253.236298895093,5.1827399635737
297,0.85,6.5,9.5,0.614865105574038,0.614943080669421,272.752815029673,275.788927403653,5.34235310663381
298,0.85,6.5,10,0.596626063695884,0.596855985239807,281.095929520448,278.057819273881,5.33025143790632
299,0.85,7,6,0.666125964477864,0.66553161942462,199.875116670383,198.38845150514,4.71653025451943
300,0.85,7,6.5,0.663699335130721,0.662990165593295,205.650886451433,202.422106957896,4.7603856330265
301,0.85,7,7,0.639728673339547,0.639251612158634,222.891139341669,224.55153006101,4.88454455234995
